scenario,seed,method,params,interval_slots,telemetry_delay_slots,wall_s,realised_load,violation_ratio,weighted_violation_ratio,violation_ratio_ll,violation_ratio_embb,served_ratio,fh_utilisation,fh_allocated_fraction,fh_unused_allocation_fraction,offered_fh_load,mean_queueing_delay_ms,p99_queueing_delay_ms,mean_backlog_bits,jain_fairness_service_ratio,min_cell_service_ratio,residual_backlog_bits,decision_time_ms_mean,decision_time_ms_p95,num_decisions,slots_counted,controller_stats
high,3000,proposed,{},40,2,2.9270622750000257,0.788676893893951,0.16994545944729256,0.12585964827833265,0.030566295698062147,0.21188816250198675,0.8296778114899536,0.6614638166176036,1.0,0.33853618338239644,0.7918338817667788,4.400952470044041,10.0,14335700.196171943,0.9894767473632116,0.7644368010410608,20265735.15670052,3.5226578160218196,3.676218000055087,500,19000,"{""decisions"": 500, ""scored_horizons"": 498, ""delta_mean_abs"": 0.0}"
high,3000,oracle,{},40,2,1.210351296999761,0.788676893893951,0.1497903021962659,0.1025204552541929,0.0003446741666503709,0.19476225805149008,0.8497666020165182,0.6748895191995711,1.0,0.32511048080042887,0.7918338817667788,4.011859999851503,10.0,13287475.207906753,0.9877125609808756,0.7710288567453517,19219012.98570209,0.1271924140255578,0.13772745051028323,500,19000,
high,3001,reactive_prop,"{""margin"": 0.0, ""ewma_window"": 20}",40,2,1.2216246030002367,0.7839437332670249,0.09231979852359021,0.11353634274461466,0.1556501059348735,0.07099573370705518,0.9075132173817563,0.709978007644238,1.0,0.29002199235576204,0.783958882962779,3.199974657197217,10.0,9668864.671568833,0.9975103029877019,0.8425725976425713,17450400.99950194,0.03389385200171091,0.041209350047211026,500,19000,
high,3001,queue_aware,"{""margin"": 0.0, ""num_horizons"": 1}",40,2,1.2196976140003244,0.7839437332670249,0.2119822316710396,0.15167987088663437,0.031982746065928436,0.2725901910333607,0.7878772544036177,0.6253973486553644,1.0,0.37460265134463555,0.783958882962779,4.114691310305273,10.0,14575303.956128826,0.9801505266757112,0.6874433057455086,19590604.32623983,0.1362675260133983,0.16418100017290269,500,19000,
high,3001,point_forecast,"{""margin"": 0.0}",40,2,2.3922189549994073,0.7839437332670249,0.19423433151598182,0.1349752581198999,0.01734900580102647,0.25379371634801556,0.8056629336121865,0.6388470001359513,1.0,0.36115299986404864,0.783958882962779,4.163271428816716,10.0,14475054.007524118,0.9815464726952218,0.7095086265718568,18649337.02662568,2.4152916799994273,2.4712508002721734,500,19000,
high,3001,proposed,{},40,2,2.9143442619997586,0.7839437332670249,0.17576508611559347,0.12695468840514076,0.03006852688014674,0.22482284376243647,0.8240561769784577,0.6517229071612812,1.0,0.3482770928387188,0.783958882962779,4.1653637744394,10.0,14113575.825416893,0.9874369145964232,0.7393877330149304,20336362.027963094,3.537545768005657,3.690673399842126,500,19000,"{""decisions"": 500, ""scored_horizons"": 498, ""delta_mean_abs"": 0.0}"
high,3001,oracle,{},40,2,1.2011858440000651,0.7839437332670249,0.1563420481904066,0.10415010147513408,0.0005517368447861996,0.2087984917593242,0.8437363558269292,0.6674440139105348,1.0,0.3325559860894653,0.783958882962779,3.9425199306282326,10.0,13446047.438408524,0.986733062275389,0.7642457885686988,14327734.89432916,0.12736158202278602,0.14410304956982145,500,19000,
high,3002,reactive_prop,"{""margin"": 0.0, ""ewma_window"": 20}",40,2,1.1892337159997624,0.757253067969093,0.08421408989683195,0.10480865954308337,0.1444524074456685,0.06307726290044942,0.9152974399099214,0.6899909390084854,1.0,0.31000906099151454,0.7565027471115159,3.294839985769947,10.0,9315441.083323292,0.9978605886834726,0.8438857912043876,16178944.653304057,0.032479003983098664,0.03739939975275774,500,19000,
high,3002,queue_aware,"{""margin"": 0.0, ""num_horizons"": 1}",40,2,1.1977484420003748,0.757253067969093,0.1926369466691528,0.1380726711269152,0.033038556734658844,0.2486379057631996,0.8070203741778631,0.6126370696764842,1.0,0.38736293032351576,0.7565027471115159,3.8291086067491067,10.0,12951954.7341692,0.9835492164658007,0.7050012927507046,15830606.399000322,0.129253402019458,0.14464915066128012,500,19000,
high,3002,point_forecast,"{""margin"": 0.0}",40,2,2.484344186999806,0.757253067969093,0.17231364591751774,0.12021407572375094,0.019924423544945828,0.22578500369225907,0.8273664605234509,0.6274166274611412,1.0,0.37258337253885876,0.7565027471115159,3.8375445299439854,10.0,12713362.358324751,0.9854281822227778,0.7221317011720938,15728299.718880098,2.559912152017205,2.692102850596711,500,19000,
high,3002,proposed,{},40,2,2.93905971499953,0.757253067969093,0.15653674188421457,0.11298938638900388,0.029162415846280206,0.20123070417925942,0.8430260626253084,0.6387574821226243,1.0,0.3612425178773757,0.7565027471115159,3.9232090273014206,10.0,12597993.904843517,0.9899142344266082,0.750778933945223,16385737.854322584,3.5212889119957254,3.7146801998460433,500,19000,"{""decisions"": 500, ""scored_horizons"": 498, ""delta_mean_abs"": 0.0}"
high,3002,oracle,{},40,2,1.2219509420001486,0.757253067969093,0.1308182471716015,0.08610048219170802,2.0518779963378188e-05,0.1767134359655535,0.8687805416277484,0.6573268171244294,1.0,0.3426731828755705,0.7565027471115159,3.665884041148729,10.0,11762552.269375525,0.9895915895501273,0.7647172575221235,16430052.443629306,0.1292090280148841,0.1550698499158898,500,19000,
