scenario,seed,method,params,interval_slots,telemetry_delay_slots,wall_s,realised_load,violation_ratio,weighted_violation_ratio,violation_ratio_ll,violation_ratio_embb,served_ratio,fh_utilisation,fh_allocated_fraction,fh_unused_allocation_fraction,offered_fh_load,mean_queueing_delay_ms,p99_queueing_delay_ms,mean_backlog_bits,jain_fairness_service_ratio,min_cell_service_ratio,residual_backlog_bits,decision_time_ms_mean,decision_time_ms_p95,num_decisions,slots_counted,controller_stats
moderate,2002,proposed_cal,"{""gamma"": 0.005}",20,2,4.491709674000049,0.6393961911166064,0.02344486827366662,0.020414596662770075,0.014890279595345331,0.026677788603394297,0.9767480510939018,0.6247485084516956,1.0,0.37525149154830434,0.6388573020527858,2.5301865972565025,10.0,5789680.074639799,0.9999053632541088,0.9587773757045169,10069798.540327426,3.2055040969826223,3.5962282494438114,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.04762500000000007}"
moderate,2003,proposed_cal,"{""gamma"": 0.005}",20,2,4.715965809000409,0.6571917781018464,0.034619609652649506,0.02851174028462338,0.01470061173205203,0.04027455269483987,0.9657858990944965,0.6385248146765914,1.0,0.36147518532340855,0.6579528422850036,2.9616468178445783,10.0,7501551.730297373,0.9995958463538098,0.9397639250231334,2898609.6607347317,3.401140782974835,3.6410091499874397,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.039624999999999994}"
high,2000,proposed_cal,"{""gamma"": 0.005}",20,2,4.7603610349997325,0.7940166564426582,0.09887985810334336,0.07759224188174053,0.030093341246915394,0.11874551128418889,0.9017738300675242,0.7144455872076418,1.0,0.2855544127923582,0.7884536025841227,4.27275145547456,10.0,12811064.755910652,0.9978244368680912,0.8666077797352638,9539852.614088345,3.469159529007811,3.6898743501751596,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.036749999999999956}"
high,2001,proposed_cal,"{""gamma"": 0.005}",20,2,4.655870925999807,0.8083775247891877,0.10322585846686633,0.08125759664314648,0.02918752618202404,0.12301965515824784,0.8967525676065907,0.7318891916598617,1.0,0.26811080834013834,0.8136073064543927,4.369560733092598,10.0,13795270.232520064,0.9961183193267229,0.8056390090781292,9970321.044590022,3.3923004360094637,3.5744916994190135,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.06650000000000002}"
high,2002,proposed_cal,"{""gamma"": 0.005}",20,2,4.770211680999637,0.7869491582973615,0.09601511786673246,0.07161196975937031,0.027123968385622435,0.12205022090566602,0.9042974647667705,0.7136397780717527,1.0,0.2863602219282473,0.7862859102188133,4.029894485537425,10.0,12112744.239030441,0.9974978365628839,0.8629519041585996,15394313.089913247,3.490444156000194,3.6701251998692896,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.06262499999999999}"
high,2003,proposed_cal,"{""gamma"": 0.005}",20,2,4.817906199999925,0.8088514192022725,0.12212493647302508,0.0943633943945716,0.03158893027942806,0.14782783379411832,0.8783319345188992,0.7219254942295006,1.0,0.27807450577049947,0.8097881135815428,4.3961968520456125,10.0,14592721.390055442,0.9957261289766923,0.8008806253423046,9819921.906676687,3.535314341987032,3.7055346997931338,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.08800000000000005}"
moderate,2000,proposed_cal,"{""gamma"": 0.01}",20,2,4.565140925000378,0.64513853335966,0.018949749796249214,0.018406396838370646,0.01719401740202389,0.019456808045685732,0.9813926203750274,0.6302625622648298,1.0,0.3697374377351702,0.6406185520995997,2.775136148693946,10.0,6267665.731668061,0.9999434469613819,0.966709403712503,5071772.217574022,3.2561792399937985,3.646404749224529,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.06424999999999995}"
moderate,2001,proposed_cal,"{""gamma"": 0.01}",20,2,4.472014031999606,0.656806738891215,0.020744106467589125,0.02157257633194846,0.02353624940532419,0.019997640306922786,0.979351589109568,0.6475551960356831,1.0,0.35244480396431693,0.661055936494194,2.8997204351654706,10.0,6876880.803635495,0.9998293992975538,0.9548261726766376,3730039.289946908,3.161047593010153,3.573355350226848,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.14375}"
moderate,2002,proposed_cal,"{""gamma"": 0.01}",20,2,4.498710582000058,0.6393961911166064,0.023614786656388383,0.021747273344253987,0.018342715275343917,0.025607189492862198,0.9765797508321764,0.6247829542893133,1.0,0.37521704571068676,0.6388573020527858,2.5372129948917315,10.0,5790822.859948705,0.9999097114331349,0.9608404913628995,10250885.617696255,3.1900590850045774,3.6800719497477985,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.0911250000000001}"
moderate,2003,proposed_cal,"{""gamma"": 0.01}",20,2,4.771811987000547,0.6571917781018464,0.03471510116959872,0.028547721695231502,0.01460202875050786,0.04042514137276558,0.965704567294264,0.6384533502221996,1.0,0.3615466497778004,0.6579528422850036,2.9711399116572546,10.0,7525051.56402036,0.999588267953955,0.9389632830363644,2748704.8202594323,3.441870076008854,4.083005249913185,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.07924999999999999}"
high,2000,proposed_cal,"{""gamma"": 0.01}",20,2,4.72680069999933,0.7940166564426582,0.10020039368424859,0.07787324241330698,0.028054834911158115,0.1210361434012455,0.9004163324743737,0.7132963341056971,1.0,0.28670366589430285,0.7884536025841227,4.282439371669235,10.0,12864544.519054929,0.9976020616523292,0.8644717619565241,10518981.160376053,3.4425117470045734,3.6657538499639486,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.07349999999999991}"
high,2001,proposed_cal,"{""gamma"": 0.01}",20,2,4.8311439979997886,0.8083775247891877,0.10257708942197794,0.08155348523706664,0.03172248085268261,0.12151973269049976,0.897430876312755,0.7323477197133389,1.0,0.2676522802866611,0.8136073064543927,4.3616936610793715,10.0,13753044.41625687,0.996317510032925,0.8085800466995753,9688345.186992593,3.4847055399905003,3.725999949892866,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.12625000000000003}"
high,2002,proposed_cal,"{""gamma"": 0.01}",20,2,4.7861225380002,0.7869491582973615,0.10284337934375089,0.07516823315481613,0.024715236834207812,0.1323692945853623,0.897429817590687,0.7089528213043933,1.0,0.2910471786956067,0.7862859102188133,4.077219925923858,10.0,12348827.57583686,0.9967361169384986,0.8527239500737412,16341832.215596206,3.467476575998262,4.007622050175995,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.11712499999999995}"
high,2003,proposed_cal,"{""gamma"": 0.01}",20,2,4.8499227969996355,0.8088514192022725,0.12951163068874344,0.09754796192122096,0.02527163907269756,0.15910504787051802,0.8708679952057492,0.71678897738175,1.0,0.28321102261825004,0.8097881135815428,4.477273586028005,10.0,14950495.52740075,0.9945938775010401,0.7871811922686238,11974033.287574373,3.5553706859973317,3.954860849898978,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.17225000000000007}"
moderate,2000,proposed_cal,"{""gamma"": 0.02}",20,2,4.659527429999798,0.64513853335966,0.01933147383108198,0.02009737082062819,0.02180631110892826,0.01861673697148291,0.9810221702640619,0.62998358479384,1.0,0.37001641520616,0.6406185520995997,2.739592017358763,10.0,6179665.683837571,0.9999370205691286,0.9684751657521381,4727388.443012718,3.3097429350082166,3.787911749986961,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.1324999999999999}"
moderate,2001,proposed_cal,"{""gamma"": 0.02}",20,2,4.584395652999774,0.656806738891215,0.021145692328491884,0.024247699163577507,0.031600202323358244,0.018350728706806322,0.978946509981384,0.6470089435634947,1.0,0.3529910564365053,0.661055936494194,2.823286661120755,10.0,6681182.476571114,0.9997955209217498,0.9583333815934509,3693028.3947909935,3.2201228220083067,3.7908066999989383,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.22099999999999986}"
moderate,2002,proposed_cal,"{""gamma"": 0.02}",20,2,4.60334672099998,0.6393961911166064,0.024396601515502967,0.023083569193550917,0.020689854108686307,0.02579744257277453,0.9758193374063339,0.6243144291510783,1.0,0.37568557084892173,0.6388573020527858,2.5723790920729517,10.0,5866395.189189494,0.9998907941292332,0.9604217508238917,10287000.605449371,3.2012691219970293,3.973238049957217,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.13700000000000007}"
moderate,2003,proposed_cal,"{""gamma"": 0.02}",20,2,4.742680499000016,0.6571917781018464,0.035132087511289614,0.02887726217660971,0.014733836447276905,0.04092308906604208,0.9652845694124709,0.6381574953198915,1.0,0.3618425046801085,0.6579528422850036,2.993902860197516,10.0,7583207.92204639,0.9995724655996121,0.9372738100779644,3045270.2032477125,3.376723810988551,3.788872899576745,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.1097499999999999}"
high,2000,proposed_cal,"{""gamma"": 0.02}",20,2,4.883628279000732,0.7940166564426582,0.10399201217575348,0.07970293915658903,0.025506910167748295,0.12665863185077794,0.8965970105546417,0.710132683127597,1.0,0.28986731687240297,0.7884536025841227,4.319473390226448,10.0,13023776.746551925,0.9971228528023366,0.8594046559450993,11262097.304123007,3.5458717070196144,3.8186931496056786,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.1452499999999999}"
high,2001,proposed_cal,"{""gamma"": 0.02}",20,2,4.98604737200003,0.8083775247891877,0.10314118794884038,0.08373686970136025,0.03774396291137522,0.12062482563522192,0.8968942328282332,0.732137854441495,1.0,0.267862145558505,0.8136073064543927,4.375236057835809,10.0,13767552.47936891,0.9965658815266527,0.8094983903358202,9775432.683338828,3.5983647999964887,3.9591292008026358,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.19424999999999995}"
high,2002,proposed_cal,"{""gamma"": 0.02}",20,2,5.049307950999719,0.7869491582973615,0.11022164005222092,0.07983482912822891,0.02443834994517892,0.14264056198598773,0.8900354981284343,0.7037021024649359,1.0,0.296297897535064,0.7862859102188133,4.127638204045633,10.0,12586642.84396066,0.9959141465458611,0.8430216194433269,16784002.965350248,3.6358165989986446,4.166392250181161,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.17949999999999994}"
high,2003,proposed_cal,"{""gamma"": 0.02}",20,2,4.8409774329993525,0.8088514192022725,0.14309380986219916,0.10442234088200847,0.016978324446733462,0.17889761332688964,0.8572728232943909,0.7067273967303747,1.0,0.2932726032696253,0.8097881135815428,4.59439120476678,10.0,15502722.165798025,0.9923534746191643,0.7675100710188814,12411273.219274763,3.533478636025393,3.8330917001985654,1000,19000,"{""decisions"": 1000, ""scored_horizons"": 998, ""delta_mean_abs"": 0.20900000000000005}"
